gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSG00000076444.1,0.20750745,-1.837941987152905,5.378201738231692,-0.3417391307744445,0.7325472209939913,NA,Mir761
ENSMUSG00000098596.1,4.62027,1.9154837481887912,1.3429651578551787,1.4263093401827116,0.15377906971939842,0.2704390536444593,Mir7226
ENSMUSG00000065490.1,359.82877,-1.1433263118248473,0.20505566055852822,-5.575687638715598,2.4655398627942998e-08,1.1862503113444272e-07,Mir30c-1
ENSMUSG00000106436.1,6.405864,-0.7866498634819739,1.0332526225655403,-0.761333527060151,0.44645788002075615,0.5838295354117581,Mir7015
ENSMUSG00000076119.1,3.3913004,0.0603961047075244,1.4226232683934124,0.04245403969508423,0.9661367497017219,0.9808438697516763,Mir698
ENSMUSG00000098831.1,0.15651318,0.8046935539497843,5.374795370894402,0.14971612841436935,0.880988582971155,NA,Mir7119
ENSMUSG00000098422.1,18.957205,-1.6046977113006933,0.39763817409927704,-4.0355725778482565,5.446929811044685e-05,0.00020425986791417568,Mir7016
ENSMUSG00000099202.1,5.4045153,0.3433238323476661,1.1077062473673989,0.3099412259916542,0.7566056516170019,0.8443520400977482,Mir7017
ENSMUSG00000092745.1,9.5047,0.373994013537771,0.8692403942956933,0.43025383540856,0.6670110044888586,0.785624970645076,Mir5122
ENSMUSG00000104566.1,0.62252235,-3.0658641146774888,5.250788678692598,-0.5838864030309563,0.5592967416834087,NA,Mir7227
ENSMUSG00000092812.1,3.6031935,1.4070658362257025,1.4502008667898274,0.9702558234849157,0.3319189913754912,0.4850392137578811,Gm23634
ENSMUSG00000076123.1,1799.4857,-0.06448576644482251,0.14490241012930657,-0.44502894318512265,0.6562988379146342,0.7756041558912005,Mir700
ENSMUSG00000099134.1,0.0,NA,NA,NA,NA,NA,Mir7018
ENSMUSG00000099200.1,60.676285,-1.2979991445118684,0.19278829061450198,-6.732769611549375,1.6646353744610853e-11,1.0612050512189419e-10,Mir7019
ENSMUSG00000092909.1,0.36402065,-0.504082293198459,4.205249172392376,-0.11986978001393563,0.9045863038838368,NA,Gm25732
ENSMUSG00000087943.1,0.46953958,2.134566086181494,4.366243546258292,0.48887929946343406,0.6249271518805233,NA,Gm24245
